ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,Æò±Õ Áõ±â¾Ð(hPa),Æò±Õ ÇöÁö±â¾Ð(hPa),ÃÖ°í ÇØ¸é±â¾Ð(hPa),ÃÖÀú ÇØ¸é±â¾Ð(hPa),Æò±Õ ÇØ¸é±â¾Ð(hPa),ÇÕ°è ÀÏÁ¶½Ã°£(hr),ÇÕ°è ÀÏ»ç·®(MJ/m2),Æò±Õ Àü¿î·®(1/10)
95,Ã¶¿ø,2023-09-19,23.4,996.6,1015.8,1012.8,1014.3,4.2,11.9,7.5
95,Ã¶¿ø,2023-09-20,21.3,994.8,1015.3,1010.1,1012.8,0,3.82,9.4
95,Ã¶¿ø,2023-09-21,15.3,995.1,1016.1,1011,1013.2,4.5,13.1,7.5
95,Ã¶¿ø,2023-09-22,14.5,998.9,1019.1,1014.7,1017.1,9.3,20.81,3.3
95,Ã¶¿ø,2023-09-23,16,1003.2,1024.1,1018.9,1021.5,9.5,17.06,4.1
95,Ã¶¿ø,2023-09-24,13.5,1003.3,1024.5,1018.9,1021.5,9.5,19.34,5.1
95,Ã¶¿ø,2023-09-25,17.8,999.4,1020.3,1015.2,1017.5,5.1,13.77,9.8
95,Ã¶¿ø,2023-09-26,21.3,996,1016.7,1012,1014,.6,4.86,6
95,Ã¶¿ø,2023-09-27,22.4,993.9,1013.1,1010,1011.8,2.5,7.19,6.5
95,Ã¶¿ø,2023-09-28,20.7,996,1015.9,1012.1,1013.8,5.7,12.13,6.1
95,Ã¶¿ø,2023-09-29,15.4,996.8,1017.7,1013,1015,6.4,16.01,8
95,Ã¶¿ø,2023-09-30,16.5,993.2,1013.7,1008.6,1011.4,1.9,6.26,5.3
95,Ã¶¿ø,2023-10-01,11.9,997.1,1018.8,1012.2,1015.5,9.4,19.53,.4
95,Ã¶¿ø,2023-10-02,11.1,1000.9,1021.4,1016.9,1019.4,10.2,19.12,2.3
95,Ã¶¿ø,2023-10-03,12.9,1000.2,1020.9,1016.6,1018.7,5.6,11.61,7.8
95,Ã¶¿ø,2023-10-04,13.8,996.5,1018.2,1011.8,1014.9,5.2,10.77,4.6
95,Ã¶¿ø,2023-10-05,8.2,998.8,1019.4,1014.8,1017.4,10.2,19.37,1.8
95,Ã¶¿ø,2023-10-06,9.8,1001.6,1022.1,1017.6,1020.4,8.6,16.9,4.6
95,Ã¶¿ø,2023-10-07,11.3,1005,1025.9,1021.8,1023.6,7.9,13.73,7.1
95,Ã¶¿ø,2023-10-08,12.7,1006.1,1026,1023.2,1024.6,4.9,10.68,7
95,Ã¶¿ø,2023-10-09,13.2,1002.6,1024.1,1018.3,1021.2,3.9,9.39,7.8
95,Ã¶¿ø,2023-10-10,13,1003.8,1024.8,1020.1,1022.4,6.2,14.4,3.1
95,Ã¶¿ø,2023-10-11,11.3,1007.1,1027.5,1023.7,1025.7,9.9,17.52,.5
95,Ã¶¿ø,2023-10-12,12.3,1006.8,1028.2,1022.6,1025.4,10.1,16.7,2
95,Ã¶¿ø,2023-10-13,13.5,1000.3,1024.1,1015,1018.7,6.5,11.6,7.9
95,Ã¶¿ø,2023-10-14,12.9,993,1015.1,1009,1011.5,3.4,6.55,5.1
95,Ã¶¿ø,2023-10-15,12.4,993.1,1012.9,1009.5,1011.5,6.6,13.27,5.9
95,Ã¶¿ø,2023-10-16,10.5,997.4,1018.9,1012.8,1016.1,7.3,14.81,3.8
95,Ã¶¿ø,2023-10-17,7.9,1001.8,1022.9,1018.5,1020.6,9.7,17.1,0
95,Ã¶¿ø,2023-10-18,11.3,1001.4,1023.4,1017.4,1020,7.7,12.77,6.5
95,Ã¶¿ø,2023-10-19,14.9,997,1017.8,1013.2,1015.3,4.4,7.07,8.9
95,Ã¶¿ø,2023-10-20,5.8,998.8,1021.6,1014.3,1017.5,9.5,15.94,1.8
95,Ã¶¿ø,2023-10-21,6,1002.4,1024.3,1018.7,1021.4,9.2,16.29,1.1
95,Ã¶¿ø,2023-10-22,8.6,1005,1026.2,1021.5,1023.9,9.1,15.44,3.1
95,Ã¶¿ø,2023-10-23,11,1004.7,1026.1,1020.8,1023.5,8.7,13.81,2.4
95,Ã¶¿ø,2023-10-24,11.5,1002.3,1023.3,1018.1,1020.9,6.4,11.02,6.1
95,Ã¶¿ø,2023-10-25,12.8,1000.3,1020.9,1016.5,1018.9,8.6,13.6,4.3
95,Ã¶¿ø,2023-10-26,14.3,996.9,1018.7,1012.9,1015.4,.6,3.33,8.4
95,Ã¶¿ø,2023-10-27,11.3,997.2,1018.5,1012.9,1015.7,8.1,13.22,4
95,Ã¶¿ø,2023-10-28,8.9,1001,1022.6,1017.5,1019.8,7.7,13.93,1
95,Ã¶¿ø,2023-10-29,9.3,1004,1024.5,1020.2,1022.8,8.8,14.28,.6
95,Ã¶¿ø,2023-10-30,10,1004.7,1025.2,1021.1,1023.5,8.8,13.43,0
95,Ã¶¿ø,2023-10-31,12.3,1003.6,1025,1019.9,1022.2,6.1,11.02,6.8
95,Ã¶¿ø,2023-11-01,17.4,999.2,1020,1015.3,1017.4,0,1.87,5.9
95,Ã¶¿ø,2023-11-02,15.6,998,1018,1013.4,1016,5.7,9.53,5
95,Ã¶¿ø,2023-11-03,17.2,997.2,1018.5,1013,1015.3,.8,3.42,8.6
95,Ã¶¿ø,2023-11-04,13,1003.6,1024.9,1018,1022.1,7.3,10.25,6.3
95,Ã¶¿ø,2023-11-05,16,998.8,1024.4,1005.9,1017.1,0,3.76,7.8
95,Ã¶¿ø,2023-11-06,12.7,987.1,1012.2,998.3,1005.5,.5,2.85,8
95,Ã¶¿ø,2023-11-07,5.3,1003.2,1026.4,1012,1022.6,7.1,12.85,2
95,Ã¶¿ø,2023-11-08,6,1004.7,1026.5,1021.4,1023.9,8.6,13.32,.8
95,Ã¶¿ø,2023-11-09,9.4,1001.7,1023.8,1016.4,1020.7,1.4,4.82,6.5
95,Ã¶¿ø,2023-11-10,4.6,1007.8,1031.3,1021.7,1027.4,8.7,13.19,1.1
95,Ã¶¿ø,2023-11-11,3.8,1010.3,1031.9,1027.7,1030.1,7.9,10.96,.4
95,Ã¶¿ø,2023-11-12,3.6,1009,1030.8,1026.2,1028.8,8.5,13.67,0
95,Ã¶¿ø,2023-11-13,3.6,1009.5,1031.2,1027.3,1029.3,8.4,13.31,.1
95,Ã¶¿ø,2023-11-14,4.7,1008.6,1030.1,1026,1028.3,8.3,13.09,2.9
95,Ã¶¿ø,2023-11-15,5.7,1009.8,1031.5,1027.8,1029.3,8.1,11.43,2
95,Ã¶¿ø,2023-11-16,7.5,1001.3,1028.8,1016.7,1020.6,0,1.12,7.9
95,Ã¶¿ø,2023-11-17,4,995.2,1016.6,1012.3,1014.7,4.7,7.4,5
95,Ã¶¿ø,2023-11-18,3.4,999.5,1022.1,1014.1,1019.1,8.1,11.64,.1
95,Ã¶¿ø,2023-11-19,6.4,999.1,1022,1014,1018.3,3.8,7.38,3.6
95,Ã¶¿ø,2023-11-20,5.1,1005.3,1026.4,1021.4,1024.9,8.1,11.97,0
95,Ã¶¿ø,2023-11-21,5.1,1003.9,1026.2,1019.8,1023.2,8.2,11.89,0
95,Ã¶¿ø,2023-11-22,7.4,998.8,1022.7,1012.4,1017.8,7.3,10.43,5
95,Ã¶¿ø,2023-11-23,8.2,995.3,1020.8,1010.3,1014,5.1,8.39,6
95,Ã¶¿ø,2023-11-24,2.6,1009.8,1035.3,1020.8,1029.7,8.1,11.61,1.4
95,Ã¶¿ø,2023-11-25,2.5,1014.1,1037.6,1031.8,1034.3,8.2,12.15,1.9
95,Ã¶¿ø,2023-11-26,3.4,1006.5,1032.3,1020.4,1026.1,.9,4.36,5.9
95,Ã¶¿ø,2023-11-27,7.3,995.8,1020.4,1012,1014.9,.2,1.1,7.1
95,Ã¶¿ø,2023-11-28,3.3,1002.7,1026.6,1016,1022.3,8.1,11.11,3.9
95,Ã¶¿ø,2023-11-29,3.4,1006.8,1030.2,1024.1,1026.8,.7,3.83,5.1
95,Ã¶¿ø,2023-11-30,2.1,1009.8,1032.6,1028,1030,8.2,11.18,0
95,Ã¶¿ø,2023-12-01,2.5,1007.8,1029.3,1026,1028,8.2,11.53,.5
95,Ã¶¿ø,2023-12-02,4,1006.1,1029.3,1022.4,1025.8,3.2,5.57,5.5
95,Ã¶¿ø,2023-12-03,3.5,1008.2,1029.6,1026.1,1028.1,8.1,11.3,1
95,Ã¶¿ø,2023-12-04,4.4,1003.9,1028.4,1020.1,1023.6,7.3,9.77,5.1
95,Ã¶¿ø,2023-12-05,6.1,999.7,1021.4,1016.2,1018.9,7.9,9.07,3.3
95,Ã¶¿ø,2023-12-06,7,991.9,1017.3,1005,1010.9,.2,2.61,5.4
95,Ã¶¿ø,2023-12-07,5.7,996.2,1016.8,1010.2,1015.3,4.7,7.09,3.5
95,Ã¶¿ø,2023-12-08,9.2,994.9,1016.7,1010.7,1013.7,1.7,4.28,6.8
95,Ã¶¿ø,2023-12-09,11.5,999.8,1022.9,1013.6,1018.4,2.5,4.51,7.3
95,Ã¶¿ø,2023-12-10,8,1006,1027.5,1022.9,1025.1,5.5,7.34,6.8
95,Ã¶¿ø,2023-12-11,7.5,1002.5,1025.5,1018.3,1021.8,0,.93,8
95,Ã¶¿ø,2023-12-12,6,1004.3,1028.8,1019,1023.8,4.2,6.23,3.4
95,Ã¶¿ø,2023-12-13,6.6,1010.4,1030.7,1028.5,1029.8,7.7,10.18,5.8
95,Ã¶¿ø,2023-12-14,7.6,1006.3,1029.9,1018.7,1025.6,0,1.04,9.8
95,Ã¶¿ø,2023-12-15,6.5,995.7,1019.1,1012.8,1015,.2,1.54,8.9
95,Ã¶¿ø,2023-12-16,3.3,1002.3,1031,1014.5,1022.3,.4,3.17,5.4
95,Ã¶¿ø,2023-12-17,1.3,1014.9,1038.9,1031,1035.8,8,10.39,.8
95,Ã¶¿ø,2023-12-18,1.8,1016.2,1040.5,1034.9,1037,5.8,6.55,7.6
95,Ã¶¿ø,2023-12-19,3.1,1010.1,1035.4,1028,1030.4,5.1,6.48,5.1
95,Ã¶¿ø,2023-12-20,2,1008.1,1030.1,1026.8,1028.5,6.4,7.61,2.1
95,Ã¶¿ø,2023-12-21,1.2,1011.2,1034.5,1029.6,1032,8.1,9.89,0
95,Ã¶¿ø,2023-12-22,1.2,1017,1040.9,1034.3,1038.1,8.1,10.18,.6
95,Ã¶¿ø,2023-12-23,1.7,1018.1,1041.5,1036.7,1038.9,8.1,11.14,3.3
95,Ã¶¿ø,2023-12-24,2.8,1012.4,1037.2,1030.1,1032.8,7.1,9.06,2.1
95,Ã¶¿ø,2023-12-25,4,1009.8,1031.5,1028.1,1029.8,1.5,1.99,6
95,Ã¶¿ø,2023-12-26,4.7,1010.5,1033.5,1028,1030.3,5.8,8.43,5.5
95,Ã¶¿ø,2023-12-27,4.1,1012.5,1035.1,1031.1,1032.6,7.9,9.53,1
95,Ã¶¿ø,2023-12-28,3.8,1010.4,1031.7,1028.8,1030.4,5.7,7.3,3.1
95,Ã¶¿ø,2023-12-29,4.4,1009,1032,1026.6,1028.9,6.1,7.75,4.8
95,Ã¶¿ø,2023-12-30,5.4,1000,1027.1,1013.5,1019.7,0,.61,6.4
95,Ã¶¿ø,2023-12-31,6.1,999.8,1028.4,1011,1019.2,2.9,5.09,3.4
100,´ë°ü·É,2023-01-01,1.7,933.7,1031.8,1026.2,1028.6,0,11.22,2.3
100,´ë°ü·É,2023-01-02,1,934.5,1034.4,1027,1031.5,,11.72,1.4
100,´ë°ü·É,2023-01-03,1,933.1,1033.3,1025.6,1029.9,,11.92,0
100,´ë°ü·É,2023-01-04,1,934.3,1033.5,1027.8,1030.6,0,10.26,0
100,´ë°ü·É,2023-01-05,1.8,935.2,1034.5,1027.4,1030.9,,11.05,2.5
100,´ë°ü·É,2023-01-06,2.3,929.1,1031.9,1017.7,1023.8,,10.98,5.9
100,´ë°ü·É,2023-01-07,4,925.3,1025.7,1014.5,1019.5,,2.62,5.1
100,´ë°ü·É,2023-01-08,2.8,930.9,1028.4,1022.6,1025.5,,11.76,2.4
100,´ë°ü·É,2023-01-09,4.5,930.9,1030.9,1019.9,1024.4,,9.1,1.6
100,´ë°ü·É,2023-01-10,2.8,935.1,1035.1,1026,1029.8,,12.77,2.5
100,´ë°ü·É,2023-01-11,2.1,932.6,1028.5,1022.1,1025.8,,11.92,2.8
100,´ë°ü·É,2023-01-12,2.3,931.7,1028.1,1019.8,1024.1,1.1,11.03,
100,´ë°ü·É,2023-01-13,8,922.9,1024.7,1008.5,1013.7,0,2.08,9.1
100,´ë°ü·É,2023-01-14,5.9,925.3,1021.1,1012.5,1018.1,0,1.77,8.5
100,´ë°ü·É,2023-01-15,4.6,924.8,1020.4,1016.2,1018.6,0,1.5,8
100,´ë°ü·É,2023-01-16,2.8,928.8,1030.5,1019.4,1025.1,5.8,4.8,4.9
100,´ë°ü·É,2023-01-17,2.2,930.4,1031,1023.4,1027.3,3,6.11,8.9
100,´ë°ü·É,2023-01-18,2.3,930.8,1029.5,1023.8,1026.9,8.6,15.38,2
100,´ë°ü·É,2023-01-19,2.6,928.8,1029.2,1020.3,1024.4,8.3,10.87,4.3
100,´ë°ü·É,2023-01-20,1.8,928.6,1033.4,1016.8,1024.7,9,13.67,1.5
100,´ë°ü·É,2023-01-21,1.2,934.4,1035,1029.3,1032.5,8.2,13.53,1.8
100,´ë°ü·É,2023-01-22,2.5,932.7,1033.8,1025.4,1029,1.1,6.93,7.5
100,´ë°ü·É,2023-01-23,2.7,927.7,1028.9,1018.8,1022.4,8.1,12.62,5.1
100,´ë°ü·É,2023-01-24,.7,925.7,1032.2,1020.6,1025.4,8.2,14.41,2.5
100,´ë°ü·É,2023-01-25,.6,930.7,1035.4,1026.9,1031.1,9.3,14.5,3.1
100,´ë°ü·É,2023-01-26,2.2,927.7,1029.2,1022.4,1024.5,1.1,6.85,9.1
100,´ë°ü·É,2023-01-27,1.4,924.2,1024.6,1017.9,1021.9,8.8,13.73,.8
100,´ë°ü·É,2023-01-28,1.2,924.4,1024.9,1017.6,1021.7,9.1,14.32,.4
100,´ë°ü·É,2023-01-29,2.4,923.9,1024.2,1015.6,1019.4,7.3,12.67,3.6
100,´ë°ü·É,2023-01-30,1.9,927.6,1026,1018.4,1023.1,9.1,14.43,.1
100,´ë°ü·É,2023-01-31,3,924.9,1026.2,1012.8,1019,8.5,12.9,2
100,´ë°ü·É,2023-02-01,2.8,924.5,1027.7,1012.1,1018.2,8.8,13.57,1.6
100,´ë°ü·É,2023-02-02,1.9,931.5,1033.1,1024.3,1028.4,6.7,11.08,5.1
100,´ë°ü·É,2023-02-03,1.8,928.8,1028.8,1020.1,1024.3,7.5,12.7,5.5
100,´ë°ü·É,2023-02-04,1.7,929.6,1027.9,1022.3,1024.9,9.6,15.04,.3
100,´ë°ü·É,2023-02-05,2.7,930.8,1028.7,1022.1,1025.6,9.5,14.99,1.1
100,´ë°ü·É,2023-02-06,2.8,930,1029.1,1019.1,1024.3,7.8,13.02,2.9
100,´ë°ü·É,2023-02-07,3.9,929.9,1026.8,1022,1024.7,1.6,8.99,5.8
100,´ë°ü·É,2023-02-08,3.3,932.5,1031.7,1023.5,1027.2,9.5,14.96,1
100,´ë°ü·É,2023-02-09,3.7,935.9,1036.6,1026.2,1031.6,6.7,12.33,7
100,´ë°ü·É,2023-02-10,4.9,928.2,1026.2,1018.1,1021.6,.8,6.35,6.6
100,´ë°ü·É,2023-02-11,3.3,930.7,1028.3,1020.4,1024.9,4.7,11.32,3.6
100,´ë°ü·É,2023-02-12,4.3,931.1,1028.3,1022,1024.9,1.8,9.26,
100,´ë°ü·É,2023-02-13,5.1,927.9,1022.9,1019.9,1021.7,0,2.05,8.5
100,´ë°ü·É,2023-02-14,3.6,930.4,1030.6,1021.4,1025.8,3.1,5.27,7.5
100,´ë°ü·É,2023-02-15,3.6,936.8,1036,1029.7,1033,.4,4.27,8.3
100,´ë°ü·É,2023-02-16,3.2,936.1,1037,1028.2,1032.3,4.5,8.25,3.3
100,´ë°ü·É,2023-02-17,3.1,934.4,1032.6,1025,1028.9,8.5,14.96,5.5
100,´ë°ü·É,2023-02-18,3.3,928.4,1028.3,1015.2,1020.8,0,5.6,9.4
100,´ë°ü·É,2023-02-19,3.2,923.3,1022.6,1013.4,1016.2,6.8,14.96,4.1
100,´ë°ü·É,2023-02-20,1.6,930,1033.6,1021.7,1025.5,10.4,18.35,.1
100,´ë°ü·É,2023-02-21,2.1,939,1039.3,1033.5,1036.8,10.4,19.1,.3
100,´ë°ü·É,2023-02-22,2.2,935.2,1038.1,1024.5,1029.8,10.1,18.04,5.9
100,´ë°ü·É,2023-02-23,3.2,929.9,1026.3,1018.7,1022.9,10.2,17.01,3.4
100,´ë°ü·É,2023-02-24,3.9,930.6,1028.5,1021,1024.5,8.5,16.2,5.6
100,´ë°ü·É,2023-02-25,3.7,936.6,1037.8,1028.3,1032.5,2.4,10.39,5.1
100,´ë°ü·É,2023-02-26,2.3,941.7,1042,1031.5,1037.4,10.6,18.66,
100,´ë°ü·É,2023-02-27,2.3,940.1,1040.2,1029,1033.9,10.8,19.95,.1
100,´ë°ü·É,2023-02-28,2.6,933.1,1030.7,1021.8,1025.7,10.2,17.52,5.4
100,´ë°ü·É,2023-03-01,4.2,928.4,1025.5,1017.6,1021.2,1.5,7.98,6.1
100,´ë°ü·É,2023-03-02,1.6,931.8,1028.5,1023,1026.2,10.6,19.57,2.1
100,´ë°ü·É,2023-03-03,3.1,933.8,1029.8,1022.5,1027.1,10.6,18.85,.4
100,´ë°ü·É,2023-03-04,4.4,937.3,1033.6,1027.5,1031.2,9.2,18.01,3.4
100,´ë°ü·É,2023-03-05,4.1,935.6,1034.1,1023.1,1028.6,10.3,18.9,.4
100,´ë°ü·É,2023-03-06,3,931.6,1027.9,1018.8,1023.1,10.5,19.84,1.8
100,´ë°ü·É,2023-03-07,5.4,929.4,1022.2,1015.3,1019.2,10.1,18.64,.5
100,´ë°ü·É,2023-03-08,5.8,929,1021.7,1015.9,1018.7,7.9,15.92,4.6
100,´ë°ü·É,2023-03-09,6.5,925.6,1020.9,1010.5,1015.7,5.3,13.56,5.9
100,´ë°ü·É,2023-03-10,5,930.4,1024.9,1015,1020.6,10.3,19.15,2
100,´ë°ü·É,2023-03-11,6.3,932.6,1024.4,1018.2,1021.9,9.9,17.15,7.1
100,´ë°ü·É,2023-03-12,5.8,925.8,1024.4,1013.3,1017.8,1.1,4.96,7.3
100,´ë°ü·É,2023-03-13,2,927.1,1024.4,1017.8,1021.2,9.1,20.39,5.3
100,´ë°ü·É,2023-03-14,2.6,927,1021.2,1013.8,1018.5,6.6,16.36,7.3
100,´ë°ü·É,2023-03-15,6.2,927.6,1021.5,1014.1,1018,8.1,18.23,4.1
100,´ë°ü·É,2023-03-16,2.1,934.3,1030.2,1020.2,1027.3,8.8,20.34,6.3
100,´ë°ü·É,2023-03-17,4,932.3,1031.3,1021.5,1025.6,8.3,17.32,7.1
100,´ë°ü·É,2023-03-18,4.3,927.4,1023,1014.8,1019.3,10.1,16.98,2.9
100,´ë°ü·É,2023-03-19,3.8,928.6,1024.6,1015.1,1020.2,11.2,23.19,.1
100,´ë°ü·É,2023-03-20,3.2,925.6,1021.7,1011.6,1016.6,10.3,20.19,6.1
100,´ë°ü·É,2023-03-21,4.8,924.1,1018.1,1009.1,1013.9,11,21.74,2.3
100,´ë°ü·É,2023-03-22,7,922.9,1018.4,1006.4,1011.8,10.6,21.62,3.8
100,´ë°ü·É,2023-03-23,9.4,920.5,1014.9,1007.4,1010.2,0,5.02,8.1
100,´ë°ü·É,2023-03-24,6.7,927.7,1023,1014.9,1020,0,4.73,8.4
100,´ë°ü·É,2023-03-25,7.1,929,1023.7,1018.7,1021.1,0,4.26,6.1
100,´ë°ü·É,2023-03-26,6.7,926.2,1022.3,1016.6,1018.5,0,7.14,5.8
100,´ë°ü·É,2023-03-27,4.7,929.8,1025.7,1018.7,1022.9,11.2,24.12,2.3
100,´ë°ü·É,2023-03-28,4.2,932.9,1029.3,1020.6,1025.1,10.6,23.22,.8
100,´ë°ü·É,2023-03-29,4.2,931.9,1028.9,1017,1022.9,11.1,23.59,1
100,´ë°ü·É,2023-03-30,2.8,929.4,1023.7,1013.8,1018.4,11.3,24.82,2.3
100,´ë°ü·É,2023-03-31,5.6,930,1023.1,1016.5,1020.1,11.6,23.49,0
100,´ë°ü·É,2023-04-01,6.3,929.5,1023.8,1014.6,1019.7,11.3,23.87,1.8
100,´ë°ü·É,2023-04-02,6.3,932.9,1028.4,1020.8,1024.1,11.7,24.01,.3
100,´ë°ü·É,2023-04-03,5.7,935.5,1030.3,1022.6,1026.6,11.5,24.15,1.4
100,´ë°ü·É,2023-04-04,5.8,931.5,1028.4,1015.6,1021.1,5,16.27,9.3
100,´ë°ü·É,2023-04-05,11.4,921.3,1020.3,1004.1,1009.8,0,4.5,9.6
100,´ë°ü·É,2023-04-06,8.6,919.8,1011.6,1007.8,1009.9,0,6.01,8.9
100,´ë°ü·É,2023-04-07,5.7,921.7,1015.4,1009.2,1012.1,8.9,22.22,2.5
100,´ë°ü·É,2023-04-08,3.1,925.8,1020.7,1014.1,1017.2,12.2,26.7,.5
100,´ë°ü·É,2023-04-09,3.8,927.8,1023.3,1013.8,1018.2,12.1,27.16,.8
100,´ë°ü·É,2023-04-10,3.9,924.7,1019,1009.3,1013.6,11.4,24.18,2.4
100,´ë°ü·É,2023-04-11,8.7,920.5,1012.9,1003.1,1008.7,4.4,13.96,6.1
100,´ë°ü·É,2023-04-12,2.1,925.1,1020.2,1011.7,1015.5,11.9,26.79,.5
100,´ë°ü·É,2023-04-13,3,927.1,1021,1012.1,1016.7,9.5,22.1,3.8
100,´ë°ü·É,2023-04-14,4.3,925.4,1016.6,1009.9,1014.2,4.9,14.13,8.5
100,´ë°ü·É,2023-04-15,7.5,916.6,1013.8,1002.1,1005.9,.7,8.84,7.9
100,´ë°ü·É,2023-04-16,6.9,916.5,1013.4,1003.2,1006.9,3.6,13.74,7.6
100,´ë°ü·É,2023-04-17,6.5,926.4,1019.3,1013.4,1016.6,7.4,20.02,5.4
100,´ë°ü·É,2023-04-18,10.5,923.9,1018.4,1009.4,1013.4,1.9,8.42,6.5
100,´ë°ü·É,2023-04-19,11.4,923.3,1017,1006.5,1011.6,11.1,27.21,1.5
100,´ë°ü·É,2023-04-20,14,921.8,1013.1,1005.3,1008.5,9.2,24.17,5.5
100,´ë°ü·É,2023-04-21,5.7,926.2,1018.7,1011.9,1016,9.7,22.37,5.1
100,´ë°ü·É,2023-04-22,5,932,1026.6,1018.1,1023,9.3,23.76,6.5
100,´ë°ü·É,2023-04-23,7.2,934.4,1029.2,1022.9,1025.9,5.9,22.43,7.5
100,´ë°ü·É,2023-04-24,7.7,934.7,1028.3,1023.2,1025.8,4,17.6,7
100,´ë°ü·É,2023-04-25,7.2,925.5,1025.7,1012,1016.7,0,8.47,8.5
100,´ë°ü·É,2023-04-26,6.7,922.9,1021.5,1009.5,1013.7,4.4,14.94,4.5
100,´ë°ü·É,2023-04-27,4.9,930.2,1024.8,1015.5,1020,11.1,27.23,1
100,´ë°ü·É,2023-04-28,6.6,926.9,1021.1,1010.1,1014.7,11.8,27.3,4.8
100,´ë°ü·É,2023-04-29,11.4,916.8,1012.9,1000.1,1004.7,1,12.27,8.6
100,´ë°ü·É,2023-04-30,7,919,1013.1,1005.5,1008,12.5,28.31,2.4
100,´ë°ü·É,2023-05-01,6.6,927.3,1024.8,1012.1,1017.2,9.9,24.41,4.3
100,´ë°ü·É,2023-05-02,5.6,934.1,1028.5,1019.8,1023.6,9.1,23.13,6.6
100,´ë°ü·É,2023-05-03,6.4,932.4,1024.9,1015.6,1020.1,12.3,28.95,5.5
100,´ë°ü·É,2023-05-04,12.4,926.8,1021.4,1008,1013.7,10.1,22.71,5.6
100,´ë°ü·É,2023-05-05,15.5,918.4,1010.7,1000.7,1005.2,0,5.51,9.8
100,´ë°ü·É,2023-05-06,9,922.8,1017,1008.1,1013,0,1.78,8.9
100,´ë°ü·É,2023-05-07,7.6,925.7,1019.1,1014.2,1016.7,0,10.44,7.4
100,´ë°ü·É,2023-05-08,6.2,927.8,1021.5,1013.2,1017.2,12.9,30.83,0
100,´ë°ü·É,2023-05-09,7.2,927.6,1021.1,1010.4,1015.6,12.8,29.84,.9
100,´ë°ü·É,2023-05-10,7.8,929.3,1021.3,1013.1,1017.8,12.4,27.66,4.8
100,´ë°ü·É,2023-05-11,12,931,1021.7,1016.3,1019.6,10.1,26.99,5.3
100,´ë°ü·É,2023-05-12,8.7,929,1021.5,1012.8,1017.3,8.6,23.23,7
100,´ë°ü·É,2023-05-13,9.4,925.1,1018.6,1008.5,1013.3,7.6,21.51,6
100,´ë°ü·É,2023-05-14,9.8,921.9,1012.7,1005.8,1009.4,9.1,25.02,5
100,´ë°ü·É,2023-05-15,8.9,921.9,1012.4,1003.8,1008.6,10.6,26.7,3.8
100,´ë°ü·É,2023-05-16,11.8,924.2,1012.1,1005.9,1009.6,11.9,29.08,1.9
100,´ë°ü·É,2023-05-17,9.7,926.2,1014,1008.1,1011.6,10.9,27.53,4.1
100,´ë°ü·É,2023-05-18,14.3,925.3,1014.3,1010.4,1012.2,.5,8.09,8.4
100,´ë°ü·É,2023-05-19,12.9,924.5,1015.4,1010.7,1012.9,2.1,10.95,6.6
100,´ë°ü·É,2023-05-20,13.5,923.1,1015.7,1005,1009.6,10.8,27.9,4.8
100,´ë°ü·É,2023-05-21,11.2,921.1,1010.4,1005,1007.7,8.1,23.11,7.6
100,´ë°ü·É,2023-05-22,9.2,922.2,1014.4,1007.9,1010.4,2.3,18.33,6.3
100,´ë°ü·É,2023-05-23,7.8,924,1018.3,1008.6,1012.7,8.4,22.33,2.3
100,´ë°ü·É,2023-05-24,8,927.7,1020.3,1011.3,1015.8,8.4,24.43,5.4
100,´ë°ü·É,2023-05-25,11,929,1020.2,1013.6,1016.6,6.5,19.83,7.1
100,´ë°ü·É,2023-05-26,11.1,930.7,1019.9,1014.9,1017.8,10.4,27.02,6.8
100,´ë°ü·É,2023-05-27,15.6,930.9,1021.7,1016.2,1018.4,.6,8.71,8.1
100,´ë°ü·É,2023-05-28,18.1,926,1016.4,1010.6,1012.6,0,8.13,10
100,´ë°ü·É,2023-05-29,17.2,925.4,1014.8,1010.2,1012.3,4.8,14.14,7.3
100,´ë°ü·É,2023-05-30,13.7,926.1,1016.2,1012.4,1014.2,.5,11.54,7.6
100,´ë°ü·É,2023-05-31,11.9,924.8,1016.5,1007.2,1011.8,11.3,28.24,5
100,´ë°ü·É,2023-06-01,14.3,920.1,1011,1002.1,1005.9,2.9,17.19,7.5
100,´ë°ü·É,2023-06-02,15.2,916.4,1006.8,997.8,1002.1,8.4,25.04,5.6
100,´ë°ü·É,2023-06-03,10,921,1009.8,1004.2,1006.9,11.9,29.39,2.1
100,´ë°ü·É,2023-06-04,10.1,923.5,1013.4,1006.2,1009.8,11.9,29.2,3.8
100,´ë°ü·É,2023-06-05,12.6,923.6,1014.7,1006.2,1010,12.7,29.22,4.1
100,´ë°ü·É,2023-06-06,13.3,920.2,1010.5,1001.9,1006.2,9.6,25.51,5.3
100,´ë°ü·É,2023-06-07,15.2,921.8,1009.6,1004.9,1007.5,11.9,30.35,5
100,´ë°ü·É,2023-06-08,15,918.4,1007.6,1000.3,1003.4,3.3,19.04,8.6
100,´ë°ü·É,2023-06-09,12.2,918.3,1008.8,1000.7,1004.3,,,3.6
100,´ë°ü·É,2023-06-10,15.1,920.6,1009.3,1003.5,1006.7,6.6,20.64,8.3
100,´ë°ü·É,2023-06-11,15.7,920.5,1009.1,1003.6,1006.9,6.1,17.76,6.9
